"Id","DateAware","DateSubmitted","DataBreachCause","DateStart","DateEnd","Name","CyberattackType","WashingtoniansAffected","IndustryType","BusinessType","InformationType","Year","WashingtoniansAffectedRange","BreachLifecycleRange","EntityState"
"10,448","2021 Apr 12 12:00:00 AM","2021 Apr 15 12:00:00 AM","Cyberattack","2020-12-02T00:00:00","2020-12-10T00:00:00","AmeriFirst Financial, Inc.","Unclear/unknown","757","Finance",,"Social Security Number","2021","500-999","100-199",
"10,448","2021 Apr 12 12:00:00 AM","2021 Apr 15 12:00:00 AM","Cyberattack","2020-12-02T00:00:00","2020-12-10T00:00:00","AmeriFirst Financial, Inc.","Unclear/unknown","757","Finance",,"Driver's License or Washington ID Card Number","2021","500-999","100-199",
"10,448","2021 Apr 12 12:00:00 AM","2021 Apr 15 12:00:00 AM","Cyberattack","2020-12-02T00:00:00","2020-12-10T00:00:00","AmeriFirst Financial, Inc.","Unclear/unknown","757","Finance",,"Financial & Banking Information","2021","500-999","100-199",
"10,448","2021 Apr 12 12:00:00 AM","2021 Apr 15 12:00:00 AM","Cyberattack","2020-12-02T00:00:00","2020-12-10T00:00:00","AmeriFirst Financial, Inc.","Unclear/unknown","757","Finance",,"Full Date of Birth","2021","500-999","100-199",
"10,448","2021 Apr 12 12:00:00 AM","2021 Apr 15 12:00:00 AM","Cyberattack","2020-12-02T00:00:00","2020-12-10T00:00:00","AmeriFirst Financial, Inc.","Unclear/unknown","757","Finance",,"Passport Number","2021","500-999","100-199",
"10,449","2021 Mar 18 12:00:00 AM","2021 Apr 19 12:00:00 AM","Cyberattack","2021-01-07T00:00:00","2021-04-11T00:00:00","Blade HQ, LLC","Malware","3090","Business","Retail","Name","2021","1,000-9,999","1-99",
"10,449","2021 Mar 18 12:00:00 AM","2021 Apr 19 12:00:00 AM","Cyberattack","2021-01-07T00:00:00","2021-04-11T00:00:00","Blade HQ, LLC","Malware","3090","Business","Retail","Financial & Banking Information","2021","1,000-9,999","1-99",
"10,449","2021 Mar 18 12:00:00 AM","2021 Apr 19 12:00:00 AM","Cyberattack","2021-01-07T00:00:00","2021-04-11T00:00:00","Blade HQ, LLC","Malware","3090","Business","Retail","Other","2021","1,000-9,999","1-99",
"10,450","2021 Mar 30 12:00:00 AM","2021 Apr 26 12:00:00 AM","Cyberattack","2021-03-06T00:00:00","2021-03-30T00:00:00","Seattle Police Officers' Guild","Malware","1297","Non-Profit/Charity",,"Name","2021","1,000-9,999","1-99",
"10,450","2021 Mar 30 12:00:00 AM","2021 Apr 26 12:00:00 AM","Cyberattack","2021-03-06T00:00:00","2021-03-30T00:00:00","Seattle Police Officers' Guild","Malware","1297","Non-Profit/Charity",,"Social Security Number","2021","1,000-9,999","1-99",
"10,450","2021 Mar 30 12:00:00 AM","2021 Apr 26 12:00:00 AM","Cyberattack","2021-03-06T00:00:00","2021-03-30T00:00:00","Seattle Police Officers' Guild","Malware","1297","Non-Profit/Charity",,"Full Date of Birth","2021","1,000-9,999","1-99",
"10,450","2021 Mar 30 12:00:00 AM","2021 Apr 26 12:00:00 AM","Cyberattack","2021-03-06T00:00:00","2021-03-30T00:00:00","Seattle Police Officers' Guild","Malware","1297","Non-Profit/Charity",,"Other","2021","1,000-9,999","1-99",
"10,451","2021 Apr 17 12:00:00 AM","2021 Apr 28 12:00:00 AM","Unauthorized Access","2015-09-17T00:00:00","2021-04-17T00:00:00","ClearVoice Research.com, LLC",,"21564","Business","Professional Services","Name","2021","10,000-49,999","500+",
"10,451","2021 Apr 17 12:00:00 AM","2021 Apr 28 12:00:00 AM","Unauthorized Access","2015-09-17T00:00:00","2021-04-17T00:00:00","ClearVoice Research.com, LLC",,"21564","Business","Professional Services","Full Date of Birth","2021","10,000-49,999","500+",
"10,451","2021 Apr 17 12:00:00 AM","2021 Apr 28 12:00:00 AM","Unauthorized Access","2015-09-17T00:00:00","2021-04-17T00:00:00","ClearVoice Research.com, LLC",,"21564","Business","Professional Services","Email Address and Password/Security Question Answers","2021","10,000-49,999","500+",
"10,451","2021 Apr 17 12:00:00 AM","2021 Apr 28 12:00:00 AM","Unauthorized Access","2015-09-17T00:00:00","2021-04-17T00:00:00","ClearVoice Research.com, LLC",,"21564","Business","Professional Services","Other","2021","10,000-49,999","500+",
"10,452","2021 Apr 05 12:00:00 AM","2021 Apr 28 12:00:00 AM","Cyberattack","2020-02-07T00:00:00","2020-05-20T00:00:00","Direct Relief","Ransomware","926","Non-Profit/Charity",,"Name","2021","500-999","400-499",
"10,452","2021 Apr 05 12:00:00 AM","2021 Apr 28 12:00:00 AM","Cyberattack","2020-02-07T00:00:00","2020-05-20T00:00:00","Direct Relief","Ransomware","926","Non-Profit/Charity",,"Financial & Banking Information","2021","500-999","400-499",
"10,452","2021 Apr 05 12:00:00 AM","2021 Apr 28 12:00:00 AM","Cyberattack","2020-02-07T00:00:00","2020-05-20T00:00:00","Direct Relief","Ransomware","926","Non-Profit/Charity",,"Full Date of Birth","2021","500-999","400-499",
"10,452","2021 Apr 05 12:00:00 AM","2021 Apr 28 12:00:00 AM","Cyberattack","2020-02-07T00:00:00","2020-05-20T00:00:00","Direct Relief","Ransomware","926","Non-Profit/Charity",,"Other","2021","500-999","400-499",
"10,453","2021 Feb 27 12:00:00 AM","2021 Apr 29 12:00:00 AM","Unauthorized Access","2021-02-27T00:00:00",,"Insurance Technologies Corporation",,"3925","Business","Software","Name","2021","1,000-9,999","Unknown",
"10,453","2021 Feb 27 12:00:00 AM","2021 Apr 29 12:00:00 AM","Unauthorized Access","2021-02-27T00:00:00",,"Insurance Technologies Corporation",,"3925","Business","Software","Social Security Number","2021","1,000-9,999","Unknown",
"10,453","2021 Feb 27 12:00:00 AM","2021 Apr 29 12:00:00 AM","Unauthorized Access","2021-02-27T00:00:00",,"Insurance Technologies Corporation",,"3925","Business","Software","Driver's License or Washington ID Card Number","2021","1,000-9,999","Unknown",
"10,453","2021 Feb 27 12:00:00 AM","2021 Apr 29 12:00:00 AM","Unauthorized Access","2021-02-27T00:00:00",,"Insurance Technologies Corporation",,"3925","Business","Software","Full Date of Birth","2021","1,000-9,999","Unknown",
"10,453","2021 Feb 27 12:00:00 AM","2021 Apr 29 12:00:00 AM","Unauthorized Access","2021-02-27T00:00:00",,"Insurance Technologies Corporation",,"3925","Business","Software","Username and Password/Security Question Answers","2021","1,000-9,999","Unknown",
"10,454","2021 Jan 07 12:00:00 AM","2021 Apr 30 12:00:00 AM","Cyberattack","2020-11-03T00:00:00","2020-12-07T00:00:00","Kettle Cuisine","Ransomware","950","Business","Consumable","Name","2021","500-999","1-99",
"10,454","2021 Jan 07 12:00:00 AM","2021 Apr 30 12:00:00 AM","Cyberattack","2020-11-03T00:00:00","2020-12-07T00:00:00","Kettle Cuisine","Ransomware","950","Business","Consumable","Social Security Number","2021","500-999","1-99",
"10,454","2021 Jan 07 12:00:00 AM","2021 Apr 30 12:00:00 AM","Cyberattack","2020-11-03T00:00:00","2020-12-07T00:00:00","Kettle Cuisine","Ransomware","950","Business","Consumable","Driver's License or Washington ID Card Number","2021","500-999","1-99",
"10,454","2021 Jan 07 12:00:00 AM","2021 Apr 30 12:00:00 AM","Cyberattack","2020-11-03T00:00:00","2020-12-07T00:00:00","Kettle Cuisine","Ransomware","950","Business","Consumable","Full Date of Birth","2021","500-999","1-99",
"10,454","2021 Jan 07 12:00:00 AM","2021 Apr 30 12:00:00 AM","Cyberattack","2020-11-03T00:00:00","2020-12-07T00:00:00","Kettle Cuisine","Ransomware","950","Business","Consumable","Health Insurance Policy or ID Number","2021","500-999","1-99",
"10,455","2021 Mar 10 12:00:00 AM","2021 May 03 12:00:00 AM","Cyberattack","2020-12-01T00:00:00","2021-03-08T00:00:00","Divvy Up, Inc.","Malware","1137","Business","Software","Name","2021","1,000-9,999","1-99","FL"
"10,455","2021 Mar 10 12:00:00 AM","2021 May 03 12:00:00 AM","Cyberattack","2020-12-01T00:00:00","2021-03-08T00:00:00","Divvy Up, Inc.","Malware","1137","Business","Software","Financial & Banking Information","2021","1,000-9,999","1-99","FL"
"10,455","2021 Mar 10 12:00:00 AM","2021 May 03 12:00:00 AM","Cyberattack","2020-12-01T00:00:00","2021-03-08T00:00:00","Divvy Up, Inc.","Malware","1137","Business","Software","Other","2021","1,000-9,999","1-99","FL"
"10,456","2021 Feb 03 12:00:00 AM","2021 May 04 12:00:00 AM","Cyberattack","2021-01-27T00:00:00","2021-02-03T00:00:00","Inventors Hall of Fame","Phishing","685","Non-Profit/Charity",,"Name","2021","500-999","1-99",
"10,456","2021 Feb 03 12:00:00 AM","2021 May 04 12:00:00 AM","Cyberattack","2021-01-27T00:00:00","2021-02-03T00:00:00","Inventors Hall of Fame","Phishing","685","Non-Profit/Charity",,"Social Security Number","2021","500-999","1-99",
"10,456","2021 Feb 03 12:00:00 AM","2021 May 04 12:00:00 AM","Cyberattack","2021-01-27T00:00:00","2021-02-03T00:00:00","Inventors Hall of Fame","Phishing","685","Non-Profit/Charity",,"Driver's License or Washington ID Card Number","2021","500-999","1-99",
"10,456","2021 Feb 03 12:00:00 AM","2021 May 04 12:00:00 AM","Cyberattack","2021-01-27T00:00:00","2021-02-03T00:00:00","Inventors Hall of Fame","Phishing","685","Non-Profit/Charity",,"Financial & Banking Information","2021","500-999","1-99",
"10,456","2021 Feb 03 12:00:00 AM","2021 May 04 12:00:00 AM","Cyberattack","2021-01-27T00:00:00","2021-02-03T00:00:00","Inventors Hall of Fame","Phishing","685","Non-Profit/Charity",,"Full Date of Birth","2021","500-999","1-99",
"10,457","2021 Feb 19 12:00:00 AM","2021 May 05 12:00:00 AM","Unauthorized Access","2021-02-06T00:00:00","2021-02-06T00:00:00","NEC Networks dba CaptureRx",,"126193","Health",,"Name","2021","50,000-999,999","1-99",
"10,457","2021 Feb 19 12:00:00 AM","2021 May 05 12:00:00 AM","Unauthorized Access","2021-02-06T00:00:00","2021-02-06T00:00:00","NEC Networks dba CaptureRx",,"126193","Health",,"Full Date of Birth","2021","50,000-999,999","1-99",
"10,457","2021 Feb 19 12:00:00 AM","2021 May 05 12:00:00 AM","Unauthorized Access","2021-02-06T00:00:00","2021-02-06T00:00:00","NEC Networks dba CaptureRx",,"126193","Health",,"Medical Information","2021","50,000-999,999","1-99",
"10,458","2021 Jan 20 12:00:00 AM","2021 May 05 12:00:00 AM","Cyberattack","2020-08-21T00:00:00","2021-01-25T00:00:00","Timberland Regional Library","Phishing","26209","Government",,"Name","2021","10,000-49,999","100-199",
"10,458","2021 Jan 20 12:00:00 AM","2021 May 05 12:00:00 AM","Cyberattack","2020-08-21T00:00:00","2021-01-25T00:00:00","Timberland Regional Library","Phishing","26209","Government",,"Social Security Number","2021","10,000-49,999","100-199",
"10,458","2021 Jan 20 12:00:00 AM","2021 May 05 12:00:00 AM","Cyberattack","2020-08-21T00:00:00","2021-01-25T00:00:00","Timberland Regional Library","Phishing","26209","Government",,"Driver's License or Washington ID Card Number","2021","10,000-49,999","100-199",
"10,458","2021 Jan 20 12:00:00 AM","2021 May 05 12:00:00 AM","Cyberattack","2020-08-21T00:00:00","2021-01-25T00:00:00","Timberland Regional Library","Phishing","26209","Government",,"Full Date of Birth","2021","10,000-49,999","100-199",
"10,458","2021 Jan 20 12:00:00 AM","2021 May 05 12:00:00 AM","Cyberattack","2020-08-21T00:00:00","2021-01-25T00:00:00","Timberland Regional Library","Phishing","26209","Government",,"Medical Information","2021","10,000-49,999","100-199",
"10,459","2021 Mar 22 12:00:00 AM","2021 May 07 12:00:00 AM","Cyberattack","2021-03-04T00:00:00","2021-03-22T00:00:00","JHT Holdings, Inc.","Ransomware","511","Business","Transportation","Name","2021","500-999","1-99",
"10,459","2021 Mar 22 12:00:00 AM","2021 May 07 12:00:00 AM","Cyberattack","2021-03-04T00:00:00","2021-03-22T00:00:00","JHT Holdings, Inc.","Ransomware","511","Business","Transportation","Social Security Number","2021","500-999","1-99",
"10,459","2021 Mar 22 12:00:00 AM","2021 May 07 12:00:00 AM","Cyberattack","2021-03-04T00:00:00","2021-03-22T00:00:00","JHT Holdings, Inc.","Ransomware","511","Business","Transportation","Other","2021","500-999","1-99",
"10,460","2021 Apr 04 12:00:00 AM","2021 May 05 12:00:00 AM","Unauthorized Access","2021-04-04T00:00:00","2021-04-04T00:00:00","SEIU 775 Benefits Group",,"124760","Non-Profit/Charity",,"Name","2021","50,000-999,999","0",
"10,460","2021 Apr 04 12:00:00 AM","2021 May 05 12:00:00 AM","Unauthorized Access","2021-04-04T00:00:00","2021-04-04T00:00:00","SEIU 775 Benefits Group",,"124760","Non-Profit/Charity",,"Social Security Number","2021","50,000-999,999","0",
"10,460","2021 Apr 04 12:00:00 AM","2021 May 05 12:00:00 AM","Unauthorized Access","2021-04-04T00:00:00","2021-04-04T00:00:00","SEIU 775 Benefits Group",,"124760","Non-Profit/Charity",,"Other","2021","50,000-999,999","0",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Name","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Social Security Number","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Driver's License or Washington ID Card Number","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Financial & Banking Information","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Full Date of Birth","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Health Insurance Policy or ID Number","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Medical Information","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Username and Password/Security Question Answers","2021","1,000-9,999","Unknown",
"10,462","2020 Aug 13 12:00:00 AM","2021 May 07 12:00:00 AM","Theft or Mistake",,,"Telmate, LLC",,"4257","Business","Telecommunications","Email Address and Password/Security Question Answers","2021","1,000-9,999","Unknown",
"10,463","2020 Dec 13 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-12-13T00:00:00","2020-12-13T00:00:00","Aspen Education Group, Inc.","Malware","1958","Business","Other","Name","2021","1,000-9,999","0",
"10,463","2020 Dec 13 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-12-13T00:00:00","2020-12-13T00:00:00","Aspen Education Group, Inc.","Malware","1958","Business","Other","Social Security Number","2021","1,000-9,999","0",
"10,463","2020 Dec 13 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-12-13T00:00:00","2020-12-13T00:00:00","Aspen Education Group, Inc.","Malware","1958","Business","Other","Full Date of Birth","2021","1,000-9,999","0",
"10,463","2020 Dec 13 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-12-13T00:00:00","2020-12-13T00:00:00","Aspen Education Group, Inc.","Malware","1958","Business","Other","Health Insurance Policy or ID Number","2021","1,000-9,999","0",
"10,463","2020 Dec 13 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-12-13T00:00:00","2020-12-13T00:00:00","Aspen Education Group, Inc.","Malware","1958","Business","Other","Other","2021","1,000-9,999","0",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Name","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Social Security Number","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Driver's License or Washington ID Card Number","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Financial & Banking Information","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Full Date of Birth","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Passport Number","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Medical Information","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Biometric Data","2021","500-999","1-99",
"10,464","2021 Jan 28 12:00:00 AM","2021 May 10 12:00:00 AM","Cyberattack","2020-11-01T00:00:00","2021-02-01T00:00:00","Cougar Den, Inc.","Phishing","757","Business","Other","Username and Password/Security Question Answers","2021","500-999","1-99",
"10,465","2021 Mar 18 12:00:00 AM","2021 May 13 12:00:00 AM","Cyberattack","2021-02-06T00:00:00","2021-03-19T00:00:00","American Family Mutual Insurance Company, S.I.","Other","5246","Finance",,"Name","2021","1,000-9,999","1-99",
"10,465","2021 Mar 18 12:00:00 AM","2021 May 13 12:00:00 AM","Cyberattack","2021-02-06T00:00:00","2021-03-19T00:00:00","American Family Mutual Insurance Company, S.I.","Other","5246","Finance",,"Driver's License or Washington ID Card Number","2021","1,000-9,999","1-99",
"10,467","2021 Feb 16 12:00:00 AM","2021 May 19 12:00:00 AM","Unauthorized Access","2021-01-21T00:00:00","2021-02-05T00:00:00","Rehoboth McKinley Christian Health Care Services",,"1186","Health",,"Name","2021","1,000-9,999","1-99",
"10,467","2021 Feb 16 12:00:00 AM","2021 May 19 12:00:00 AM","Unauthorized Access","2021-01-21T00:00:00","2021-02-05T00:00:00","Rehoboth McKinley Christian Health Care Services",,"1186","Health",,"Social Security Number","2021","1,000-9,999","1-99",
"10,467","2021 Feb 16 12:00:00 AM","2021 May 19 12:00:00 AM","Unauthorized Access","2021-01-21T00:00:00","2021-02-05T00:00:00","Rehoboth McKinley Christian Health Care Services",,"1186","Health",,"Driver's License or Washington ID Card Number","2021","1,000-9,999","1-99",
"10,467","2021 Feb 16 12:00:00 AM","2021 May 19 12:00:00 AM","Unauthorized Access","2021-01-21T00:00:00","2021-02-05T00:00:00","Rehoboth McKinley Christian Health Care Services",,"1186","Health",,"Financial & Banking Information","2021","1,000-9,999","1-99",
"10,467","2021 Feb 16 12:00:00 AM","2021 May 19 12:00:00 AM","Unauthorized Access","2021-01-21T00:00:00","2021-02-05T00:00:00","Rehoboth McKinley Christian Health Care Services",,"1186","Health",,"Full Date of Birth","2021","1,000-9,999","1-99",
